algo,mdp,run,rho_hat
RVIQL,ring,924,1.0
RVIQL,ring,925,1.0
RVIQL,ring,926,1.0
RVIQL,ring,927,1.0
RVIQL,ring,928,1.0
RVIQL,ring,929,1.0
RVIQL,ring,930,1.0
RVIQL,ring,931,1.0
RVIQL,ring,932,1.0
RVIQL,ring,933,1.0
RVIQL,ring,934,1.0
RVIQL,ring,935,1.0
RVIQL,ring,936,1.0
RVIQL,ring,937,1.0
RVIQL,ring,938,1.0
RVIQL,ring,939,1.0
RVIQL,ring,940,1.0
RVIQL,ring,941,1.0
RVIQL,ring,942,1.0
RVIQL,ring,943,1.0
RVIQL,ring,944,1.0
RVIQL,ring,945,1.0
RVIQL,ring,946,1.0
RVIQL,ring,947,1.0
RVIQL,ring,948,1.0
RVIQL,ring,949,1.0
RVIQL,ring,950,1.0
RVIQL,ring,951,1.0
RVIQL,ring,952,1.0
RVIQL,ring,953,1.0
RVIQL,ring,954,1.0
RVIQL,ring,955,1.0
RVIQL,ring,956,1.0
RVIQL,ring,957,1.0
RVIQL,ring,958,1.0
RVIQL,ring,959,1.0
RVIQL,ring,960,1.0
RVIQL,ring,961,1.0
RVIQL,ring,962,1.0
RVIQL,ring,963,1.0
RVIQL,ring,964,1.0
RVIQL,ring,965,1.0
RVIQL,ring,966,1.0
RVIQL,ring,967,1.0
RVIQL,ring,968,1.0
RVIQL,ring,969,1.0
RVIQL,ring,970,1.0
RVIQL,ring,971,1.0
RVIQL,ring,972,1.0
RVIQL,ring,973,1.0
RVIQL,ring,974,1.0
RVIQL,ring,975,1.0
RVIQL,ring,976,1.0
RVIQL,ring,977,1.0
RVIQL,ring,978,1.0
RVIQL,ring,979,1.0
RVIQL,ring,980,1.0
RVIQL,ring,981,1.0
RVIQL,ring,982,1.0
RVIQL,ring,983,1.0
RVIQL,ring,984,1.0
RVIQL,ring,985,1.0
RVIQL,ring,986,1.0
RVIQL,ring,987,1.0
RVIQL,ring,988,1.0
RVIQL,ring,989,1.0
RVIQL,ring,990,1.0
RVIQL,ring,991,1.0
RVIQL,ring,992,1.0
RVIQL,ring,993,1.0
RVIQL,ring,994,1.0
RVIQL,ring,995,1.0
RVIQL,ring,996,1.0
RVIQL,ring,997,1.0
RVIQL,ring,998,1.0
RVIQL,ring,999,1.0
