algo,mdp,run,rho_hat
RVIQL,stayvsburst,588,2.2212222222222224
RVIQL,stayvsburst,589,2.2154444444444445
RVIQL,stayvsburst,590,2.220222222222222
RVIQL,stayvsburst,591,2.2212222222222224
RVIQL,stayvsburst,592,2.0
RVIQL,stayvsburst,593,2.0
RVIQL,stayvsburst,594,2.0
RVIQL,stayvsburst,595,2.0
RVIQL,stayvsburst,596,2.222
RVIQL,stayvsburst,597,2.216111111111111
RVIQL,stayvsburst,598,2.2205555555555554
RVIQL,stayvsburst,599,2.0
RVIQL,stayvsburst,600,2.225888888888889
RVIQL,stayvsburst,601,2.223222222222222
RVIQL,stayvsburst,602,2.0
RVIQL,stayvsburst,603,2.2174444444444443
RVIQL,stayvsburst,604,2.223
RVIQL,stayvsburst,605,2.2205555555555554
RVIQL,stayvsburst,606,2.2294444444444443
RVIQL,stayvsburst,607,2.220666666666667
RVIQL,stayvsburst,608,2.0
RVIQL,stayvsburst,609,2.222111111111111
RVIQL,stayvsburst,610,2.2256666666666667
RVIQL,stayvsburst,611,2.226111111111111
RVIQL,stayvsburst,612,2.0
RVIQL,stayvsburst,613,2.0
RVIQL,stayvsburst,614,2.218777777777778
RVIQL,stayvsburst,615,2.0
RVIQL,stayvsburst,616,2.0
RVIQL,stayvsburst,617,2.0
RVIQL,stayvsburst,618,2.0
RVIQL,stayvsburst,619,2.0
RVIQL,stayvsburst,620,2.0
RVIQL,stayvsburst,621,2.2213333333333334
RVIQL,stayvsburst,622,2.227
RVIQL,stayvsburst,623,2.220111111111111
RVIQL,stayvsburst,624,2.216
RVIQL,stayvsburst,625,2.219222222222222
RVIQL,stayvsburst,626,2.0
RVIQL,stayvsburst,627,2.0
RVIQL,stayvsburst,628,2.0
RVIQL,stayvsburst,629,2.0
RVIQL,stayvsburst,630,2.2265555555555556
RVIQL,stayvsburst,631,2.226888888888889
RVIQL,stayvsburst,632,2.0
RVIQL,stayvsburst,633,2.225111111111111
RVIQL,stayvsburst,634,2.2255555555555557
RVIQL,stayvsburst,635,2.2214444444444443
RVIQL,stayvsburst,636,2.0
RVIQL,stayvsburst,637,2.0
RVIQL,stayvsburst,638,2.223777777777778
RVIQL,stayvsburst,639,2.219222222222222
RVIQL,stayvsburst,640,2.0
RVIQL,stayvsburst,641,2.218888888888889
RVIQL,stayvsburst,642,2.0
RVIQL,stayvsburst,643,2.0
RVIQL,stayvsburst,644,2.0
RVIQL,stayvsburst,645,2.220666666666667
RVIQL,stayvsburst,646,2.2203333333333335
RVIQL,stayvsburst,647,2.2215555555555557
RVIQL,stayvsburst,648,2.214888888888889
RVIQL,stayvsburst,649,2.0
RVIQL,stayvsburst,650,2.0
RVIQL,stayvsburst,651,2.0
RVIQL,stayvsburst,652,2.2195555555555555
RVIQL,stayvsburst,653,2.219222222222222
